I_stim_uA,frac_cc,frac_cv,frac_diff
0.0,0.0,0.0,0.0
1.4528626919568701,0.0,0.0,0.0
2.9057253839137402,0.0,0.0,0.0
4.35858807587061,0.0,0.0,0.0
5.8114507678274805,0.0,0.0,0.0
7.264313459784351,0.0,0.0,0.0
8.71717615174122,0.0,0.0,0.0
10.17003884369809,0.0,0.0,0.0
11.622901535654961,0.0,0.0,0.0
13.075764227611831,0.0,0.0,0.0
14.528626919568701,0.0,0.0,0.0
15.981489611525571,0.0,0.0,0.0
17.43435230348244,0.0,0.0,0.0
18.88721499543931,0.0,0.0,0.0
20.34007768739618,0.0,0.0,0.0
21.792940379353052,0.0,0.0,0.0
23.245803071309922,0.0,0.0,0.0
24.698665763266792,0.0,0.0,0.0
26.151528455223662,0.7272727272727273,0.5454545454545454,0.18181818181818188
27.604391147180532,0.7272727272727273,0.5454545454545454,0.18181818181818188
29.057253839137402,0.7272727272727273,0.5454545454545454,0.18181818181818188
30.510116531094273,0.7272727272727273,0.5454545454545454,0.18181818181818188
31.962979223051143,0.7272727272727273,0.5454545454545454,0.18181818181818188
33.415841915008016,0.8181818181818182,0.5454545454545454,0.2727272727272728
34.86870460696488,0.8181818181818182,0.5454545454545454,0.2727272727272728
36.32156729892175,0.8181818181818182,0.5454545454545454,0.2727272727272728
37.77442999087862,0.8181818181818182,0.5454545454545454,0.2727272727272728
39.2272926828355,0.8181818181818182,0.5454545454545454,0.2727272727272728
40.68015537479236,0.8181818181818182,0.5454545454545454,0.2727272727272728
42.13301806674923,0.8181818181818182,0.5454545454545454,0.2727272727272728
43.585880758706104,0.8181818181818182,0.5454545454545454,0.2727272727272728
45.03874345066298,0.8181818181818182,0.5454545454545454,0.2727272727272728
46.491606142619844,0.8181818181818182,0.5454545454545454,0.2727272727272728
47.94446883457671,0.8181818181818182,0.5454545454545454,0.2727272727272728
49.397331526533584,0.8181818181818182,0.5454545454545454,0.2727272727272728
50.85019421849046,0.9090909090909092,0.5454545454545454,0.36363636363636376
52.303056910447324,0.9090909090909092,0.5454545454545454,0.36363636363636376
53.75591960240419,0.9090909090909092,0.5454545454545454,0.36363636363636376
55.208782294361065,0.9090909090909092,0.5454545454545454,0.36363636363636376
56.66164498631794,0.9090909090909092,0.5454545454545454,0.36363636363636376
58.114507678274805,0.9090909090909092,0.5454545454545454,0.36363636363636376
59.56737037023167,0.9090909090909092,0.6363636363636364,0.2727272727272728
61.020233062188545,0.9090909090909092,0.6363636363636364,0.2727272727272728
62.47309575414542,0.9090909090909092,0.6363636363636364,0.2727272727272728
63.925958446102285,0.9090909090909092,0.6363636363636364,0.2727272727272728
65.37882113805915,0.9090909090909092,0.6363636363636364,0.2727272727272728
66.83168383001603,0.9090909090909092,0.6363636363636364,0.2727272727272728
68.2845465219729,0.9090909090909092,0.6363636363636364,0.2727272727272728
69.73740921392977,0.9090909090909092,0.6363636363636364,0.2727272727272728
71.19027190588663,0.9090909090909092,0.6363636363636364,0.2727272727272728
72.6431345978435,0.9090909090909092,0.6363636363636364,0.2727272727272728
74.09599728980038,1.0,0.6363636363636364,0.36363636363636365
75.54885998175725,1.0,0.6363636363636364,0.36363636363636365
77.00172267371411,1.0,0.6363636363636364,0.36363636363636365
78.454585365671,1.0,0.6363636363636364,0.36363636363636365
79.90744805762786,1.0,0.6363636363636364,0.36363636363636365
81.36031074958473,1.0,0.6363636363636364,0.36363636363636365
82.8131734415416,1.0,0.6363636363636364,0.36363636363636365
84.26603613349846,1.0,0.6363636363636364,0.36363636363636365
85.71889882545534,1.0,0.6363636363636364,0.36363636363636365
87.17176151741221,1.0,0.6363636363636364,0.36363636363636365
88.62462420936907,1.0,0.6363636363636364,0.36363636363636365
90.07748690132595,1.0,0.6363636363636364,0.36363636363636365
91.53034959328282,1.0,0.6363636363636364,0.36363636363636365
92.98321228523969,1.0,0.6363636363636364,0.36363636363636365
94.43607497719655,1.0,0.6363636363636364,0.36363636363636365
95.88893766915342,1.0,0.6363636363636364,0.36363636363636365
97.3418003611103,1.0,0.6363636363636364,0.36363636363636365
98.79466305306717,1.0,0.6363636363636364,0.36363636363636365
100.24752574502403,1.0,0.7272727272727273,0.2727272727272727
101.70038843698092,1.0,0.7272727272727273,0.2727272727272727
103.15325112893778,1.0,0.7272727272727273,0.2727272727272727
104.60611382089465,1.0,0.7272727272727273,0.2727272727272727
106.05897651285152,1.0,0.7272727272727273,0.2727272727272727
