I_stim_uA,frac_cc,frac_cv,frac_diff
135.11623035198892,1.0,0.4246350767678678,0.5753649232321322
136.5690930439458,1.0,0.4246350767678678,0.5753649232321322
138.02195573590265,1.0,0.4246350767678678,0.5753649232321322
139.47481842785953,1.0,0.4246350767678678,0.5753649232321322
140.9276811198164,1.0,0.4246350767678678,0.5753649232321322
142.38054381177326,1.0,0.4246350767678678,0.5753649232321322
143.83340650373015,1.0,0.4246350767678678,0.5753649232321322
145.286269195687,1.0,0.4246350767678678,0.5753649232321322
146.73913188764388,1.0,0.4246350767678678,0.5753649232321322
148.19199457960076,1.0,0.4246350767678678,0.5753649232321322
149.6448572715576,1.0,0.4246350767678678,0.5753649232321322
151.0977199635145,1.0,0.4246350767678678,0.5753649232321322
152.55058265547137,1.0,0.4246350767678678,0.5753649232321322
